Feature ID	Taxon	Consensus
0576afb4a1aaf8eb70e6c3e511dd3e71	Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea_X	1.0
0570a4608a3e0f3b65474740a46b5807	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	1.0
057e3a9f3fec710339d7ffb41151fc4b	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida	0.8
05849b86186aac4a28ab3fee4aff994d	Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;Vetigastropoda	1.0
058390c35f7dfc2542e419bd52f18e66	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_E;Stephanoecidae_Group_E_X;Stephanoecidae_Group_E_X_sp.;	1.0
03919defd90e8efd46d7c2e1b456a9c9	Eukaryota;Amoebozoa;Lobosa;Discosea-Flabellinia;Vannellida;Vannellidae;Vannella;Vannella_sp.;	1.0
0596c243968250aee1178fdd794c6f92	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	1.0
05661f49844301f75e97f4205944efdd	Eukaryota;Rhizaria;Cercozoa	1.0
059cc1bb5c0ec484c05262b3519321c5	Eukaryota;Alveolata;Ciliophora;Plagiopylea	1.0
03d73ebc4d2d5ca45338a8364636a936	Unassigned	1.0
05b6d079805b2bb389fee9b9a7e0feba	Eukaryota;Stramenopiles;Sagenista;MAST-7	0.8
046af2cdce0608881ed34f0410e0ac30	Unassigned	1.0
05d563611a97377f997ceeed4207619e	Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Lophophaenidae;Lophophaenidae_X;Lophophaenidae_X_sp.;	1.0
05bd1d55b318d6d39fe214922c16029a	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Tontoniidae_A	1.0
05d7768aa42270d0ad26e693c61a8b8e	Eukaryota;Stramenopiles;Sagenista;MAST-7;MAST-7A;MAST-7A_X;MAST-7A_XX;MAST-7A_XX_sp.;	1.0
05b8cc8bdbf637132cd9f7327a7da226	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	1.0
05ecb3c1dd36e0f7ade6c85931fd0b7e	Eukaryota;Opisthokonta;Metazoa;Nemertea;Nemertea_X;Nemertea_XX	1.0
05d649a7b8a562965b81565281cc0a75	Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae	1.0
0596bd4de53805cbc86a4dda8f424a2f	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ic;RAD-B_X_Group-Ic_X;RAD-B_X_Group-Ic_X_sp.;	1.0
05d67584da43a9e3e1da4c8865af4ab6	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	1.0
0629d737db2c4f14af7bc83524f28742	Eukaryota	1.0
0649bb25a44b184a435891de3460915c	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Rhizochromulinales;Rhizochromulina	0.8
0674cf70520cdcd3f6d5da844e1e418f	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_C;Acantharea_C4	1.0
068ecea9ff3ab50736851d988f883066	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	1.0
069bfdd6b59d5c60d766c0427fe0f447	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_M;Strombidium_M;Strombidium_M_sp.;	0.8
0652889e4241b1537f904c5325b62c9e	Eukaryota	1.0
058b8c5d981854c1478a60ebfa6430d4	Unassigned	1.0
0513a23e7edfd787b69ed42895e9309e	Unassigned	1.0
06af674202f710c2dbca71ca4e3125de	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	1.0
